"","x"
"1237","@Von__Havoc @Getho16 @Jcmurdoch26 @shauntheblue85 @jessphillips Sargon is irrelevant outside of a tiny reactionary… https://t.co/PPOZ2LZCZx"
"1238","if they can't admit rape is wrong, don't trust them around children

ppl who are resistant to admitting rape is wro… https://t.co/MXFMEhpwgb"
"1239","If there’s no impeachment, both state and federal prisons should release every person in jail for an attempted crim… https://t.co/wMowaMHHXM"
"1240","@FairfaxJustin You need to go under oath before committee and face these rape charges."
"1241","@WhiteHouse Fine.... let’s focus on rape https://t.co/IfC8M9dx5b"
"1242","...or accosting other patrons, patrons urinating in front of or at staff or other patrons, patrons sexually harrasi… https://t.co/ad2KPFNjQD"
"1243","@OrAroundTen @LaikaSobers @cornycobby RooshV has actually enjoyed some success with his books on pickup artistry. H… https://t.co/402eZslrdL"
"1244","@AndrewPollackFL @bluelivesmtr Really? What Conservative values? 
-Lying?
-Stealing?
- working with a foreign enemy… https://t.co/09ZkOePahW"
"1245","@MaajidNawaz When were you such a man baby? You are allowed to insult others. 

Did you want Carl to say he wanted to rape that person???"
"1246","One of the best remix, except the Rick Ross rape verse. Lmao https://t.co/nWp6oyqAGp"
"1247","This is rape face of a Canadian who put pineapple on a pizza for the first time. https://t.co/p29blp14pJ"
"1248","@MaajidNawaz And yes, all jokes, no matter how crass and horrid, are indeed acceptable. You do realize Daniel Tosh,… https://t.co/4a8N1PRkc6"
"1249","@MTek97 its an island of 50 inbreds which has half their population in jail for rape"
"1250","BREAKING NEWS: A JUDGE ARRESTED AND CHARGED WITH THREE COUNTS OF RAPE OF A CHILD.
   For more go to Nick Beres Nc5… https://t.co/alO566jMiT"
"1251","@MaajidNawaz What's the solution to PC dogmatists? Being somewhat politically correct for the sake of preserving pu… https://t.co/kjRZeFRwoO"
"1252","NOW! NOW! IMPEACH THE TRAITOR NOW!!!!!!!!!!!!!!!!!!!

@TheDemocrats WE ELECTED YOU A MAJORITY IN THE HOUSE TO ACTUA… https://t.co/YLtjsxmBfS"
"1253","Louisiana lawmakers consider bill to ban the jailing of rape and abuse victims to make them testify https://t.co/KERTGMKBVJ"
"1254","Former Teacher Sentenced To 35 Years For Rape, Child Pornography https://t.co/rzVXVAIr33"
"1255","Oprah, gayle, and hillary, i will be the one man to tell you, we arent all alike. Stop trying to rape men."
"1256","@Neurofourier Except when they rape and kill baby seals... they look cute though 😬"
"1257","@shane_holmberg @JSSDESS @n0t4k0r34n the woman say stop i don't want to have sex, the man respect the woman wishes… https://t.co/EUwooz009s"
"1258","El Salvador is home to some of the harshest abortion laws in the world, leaving survivors of rape and incest with z… https://t.co/84F4t3XSKP"
"1259","@tambonsi @karlosfandang20 @Jeremy_Hunt @Lenin @foreignoffice I am not in a tizz. I dont really care I hope he hang… https://t.co/nTMRezRy4F"
"1260","@TonyRogersVAai @AlanDersh Hey if you’re OK about child rape I guess that’s your problem"
"1261","I’m so over rape jokes 🥴"
"1262","Do you think God stays in heaven because he too fears of what he’s created? JFC PEOPLE ARE LITERALLY CLAPPING FOR A… https://t.co/RG992sa3ct"
"1263","@JSSDESS @shane_holmberg @n0t4k0r34n marchi and monica rial. the thing it seems they went out for drinks. since the… https://t.co/XxAoBiZW6T"
"1264","@MjNeto88 @FootballFunnnys Greats dont rape. Your arguements are invalid. Ronaldo should be a million times better… https://t.co/yEmkBnlEaY"
"1265","Louisiana lawmakers consider bill to ban the jailing of rape and abuse victims to make them testify https://t.co/8YLvTcpG8R"
"1266","So if someone tries to ass rape you for three years, you are not allowed to defend yourself or even complain becaus… https://t.co/OPUW5Lst8l"
"1267","#Kidnapping #suspect charged in separate #rape - Apr 19 @ 7:29 PM ET  https://t.co/cNSWaWhElY"
"1268","@LoomerFanClub @POTUS Perhaps even murder, child torture, rape, and other disgustingly evil crimes.   It’s a power thing."
"1269","Louisiana lawmakers consider bill to ban the jailing of rape and abuse victims to make them testify https://t.co/iyIfiUjzE4"
"1270","@Rooster_75 @jwgop @waltshaub @AlanDersh @joshgerstein Dershowitz is biased &amp; compromised after joining Trump &amp; Eps… https://t.co/WGCCxeRub3"
"1271","@WallStRique @brooklynsbeat Nope. Giannis is going to date rape old KD. Ben Simmons? Jonathan Isaac? Pascal Siakam?… https://t.co/bFbTSrduqP"
"1272","Anti-Rape Tactics - Home | Facebook
https://t.co/eytKKiYfPf"
"1273","@LouisLeVau Imagine the mental gymnastics required where you would have to apologize for saying you wouldn't rape somebody."
"1274","@galileanmoon @AdamSchiff Amoral President... haha.

Cigars?

Rape?

You do mean Clinton right?"
"1275","Dear Doug Ford 
You wanna cut down our education. You are taking opportunity’s from the less fortunate, lowering ac… https://t.co/vyrGYGtpBp"
"1276","@norlingshea @NekiasNBA This and the Sansa rape scene. Just horrific decisions by the show writers."
"1277","wtf did i just read rape is good for people to experience ummm what"
"1278","According to court records, Paulus met a woman on the dating app Tinder. Local 5's @Rlopeznews has the story tonigh… https://t.co/MMBOIi04MX"
"1279","A 17-year-old girl from Florida was able to fend off a gas station clerk who tried to rape her while she attempted… https://t.co/fg0PYE6BFE"
"1280","@LiosGuy @emspeak @JASON_CRYER @Reggie At least he didn’t rape someone and cover it up like the gaming scene did wi… https://t.co/0TTYvEumLw"
"1281","@TheRhatigan Rape me my friend 😂😂😂😂"
"1282","Viewers accused Ancestry, one of the most popular at-home DNA testing companies, of attempting to whitewash and lit… https://t.co/F8Pp8oFahD"
"1283","@aprilfiet @jaysondbradley Meanwhile he’s perfectly fine with watching rape porn with a side of gratuitous murder a… https://t.co/bMdQYdoKHN"
"1284","Oklahoma representative George Faught lost his reelection bid last year, but this is a fairly typical mindset of th… https://t.co/QppLmIxPPj"
"1285","@MaajidNawaz Sorry Maajid, much respect for your work but you are wrong here.
Why say sorry to the mob?, it doesn’t… https://t.co/XtAEVCWH2d"
"1286","Oberyn doesn’t JUST go in for the the perpetrator- the Mountain- he wants the ENTIRE CORRUPT system that killed &amp; r… https://t.co/9gSloIuzx6"
"1287","He has the rawest portrayal of long-term grief on the show and he’s only in ~5 episodes! He REFUSES to allow the at… https://t.co/bBX63fmePK"
"1288","Seriously tho I want to write an essay about the importance of his character to me- he is nearly the ONLY one on GO… https://t.co/e5JTOXkfnb"
"1289","If tRump thinks windmill noise causes cancer wtf does he think the stuff he spews from his mouth cause?! There are… https://t.co/Eb6SU7rHHL"
"1290","I think Game of Thrones has a very interesting plot but like bruh why you gotta have so much rape, murder of childr… https://t.co/Q2AMkjWTlu"
"1291","@SederVsCrowder @Danielle_Star88 @scrowder In America the culture is
for men between 18 - 35
to rape women after di… https://t.co/xGO6XOvCYn"
"1292","@funder Mitch uses @realDonaldTrump as a blunt object and distraction while he and his cronies in the senate rape America!!!"
"1293","President  Mushroom Dick has Declared War on Immigrants,Now His Armed Vigilantes Have Reason to Rape and Murder Innocent People !"
"1294","Porn Kills Love. I truly believe this statement. Porn normalizes rape, punishment, and torture by making them seem… https://t.co/1nNHgp1NcA"
"1295","Trudeau says Rape And Wife Beating Is Now Part Of Canadian Values Thanks To M-103 https://t.co/YP4lU2yp63"
"1296","@phased_bemused @toxx_i This is Rape Culture"
"1297","Current status of the 11,341 backlogged Detroit rape kits: 

*2900 investigations complete
*173 convictions
*Estima… https://t.co/e6Yrc4pWPc"
"1298","@RealestAhole @bhweingarten @DevinNunes @GeorgePapa19 Well he shouldn’t have sat infront of me and organized a blac… https://t.co/dH64O95K7b"
"1299","@PNWwonk Yeah but they're more likely to suspend you for calling it out than the rape advocate bigot who tweeted it out."
"1300","@TETCNY1 @Itches657 @sayitlouderfor @EdKrassen @Comey @POTUS https://t.co/O3l7OGdsrx all a simple google"
"1301","LOL!!! So it wasn’t rape or the fetishizing of black people by white colonizers, no it was just interracial dating.… https://t.co/JyjtZw6lbQ"
"1302","Ending the Backlog: Now that Montana's rape kits are tested, what happens next? - KXLF Butte News: https://t.co/oYCrbLILjx"
"1303","@Gin1829 @bedier @IlhanMN @realDonaldTrump What you are implying is rape. That is not ok."
"1304","@Christina_Mitas @MarcGarneau Dont you have some kids and rape victoms to cut funding too, go practice your clappin… https://t.co/JZQDoYj7jt"
"1305","@Elleelleelle4 Cool, now they just need to delete the rape videos and slurs on their website and we're all set"
"1306","No he never teleflirted anyone. No one better teleport anyone band tell a flirtation no I'm not a lowlife I'm not s… https://t.co/UqCCDL4lOl"
"1307","@cameronesposito Loved Rape Jokes. Thank you so much. 😍"
"1308","Louisiana lawmakers consider bill to ban the jailing of rape and abuse victims to make them testify https://t.co/w5Yuz5jLQ6"
"1309","Labour didn’t care about the thousands of white children in England groomed by Muslim rape gangs. But now a Muslim… https://t.co/EcKsqpf46O"
"1310","@psychoticsyl1 @girlnamedems @davey_birtwell @MrAndyNgo They don’t date they rape children like your false prophet taught them to."
"1311","@ProudNanaK @Only1laura I bet he tries to rape her"
"1312","@Cirincione A serious question for @Cirincione: is the indictment on a just basis?  And if not, cannot one oppose t… https://t.co/8h3Siz1sTk"
"1313","MT @ava: On this day 30 years ago, a woman was raped in Central Park. Five black + brown boys were framed for her r… https://t.co/WPXse2kYz1"
"1314","yes, I agree,  power rape and sadism is what happened to me, you gave me some good words to describe it https://t.co/mikHVH0a9M"
"1315","@AnotherAegon @MaajidNawaz @backworldsman1 It’s the word “even”. It breaks people’s brains that a dude would do bra… https://t.co/SZr5QQejhb"
"1316","@DeptofDefense @usairforce Blocked you but they are always watching you and using child porn to make rape movies 🎥… https://t.co/P6OTE2rPyQ"
"1317","@HelenClarkNZ @TevitaMartin @janlogie Every country has its own issues for sure and the NZ story is disgusting and… https://t.co/oiq0kEH65B"
"1318","@holdridge_jason @ACLU @DonCheadle @ACLUNM Some are arrested for drugs, (mostly) some for human trafficking, some f… https://t.co/t6SCol5ata"
"1319","@Stiggylou @thelucentcomic @MaajidNawaz He has explained that tweet many times over, and he certainly wasn't claimi… https://t.co/gl0c8HGO25"
"1320","@ManInTheHoody That is the face of a (good) man who is witnessing the public rape of every ideal he’s ever held dear."
"1321","Rape as a weapon of war: Sexual violence on the rise in Cameroon’s Anglophone region https://t.co/kaHk7pq4tK via @FRANCE24"
"1322","@MSU_Basketball @cassiuswinston Any season where one of your players doesn't rape someone should be your metric for defining success"
"1323","This is the butthole I wrote about earlier...... https://t.co/S0Lnd9gb1i"
"1324","To be fair, she *is* a giant bitch.

Ukip MEP candidate who made rape comment about Labour MP calls her 'giant b***… https://t.co/vnVil9WV7g"
"1325","Louisiana lawmakers consider bill to ban the jailing of rape and abuse victims to make them testify https://t.co/rXeRMUDYOV #DailyKos"
"1326","Sargon was right.  I wouldn't even rape Jess Phillips, nor should anyone.  Rape is bad, and seeing Phillips try to… https://t.co/EyXlc9OpSd"
"1327","@AaraoWard @trish_henley @AMarch4OurLives Why have assault, rape, robbery, sexual assault and burglary increased st… https://t.co/7k8UzYwSDf"
"1328","@Chriss_m @MaajidNawaz And she used an obvious not-rape-threat as a means to further her own career."
"1329","(Pg. 8) World, that ""great whore"" of Christianity of Satan, see Revelation 17:1-5, on this present day world, the d… https://t.co/hbgsiWJY8V"
"1330","@thehill @RudyGiuliani I believe we should make moral judgments about people in public office. But it depends on wh… https://t.co/dMO6Y5tPjp"
"1331","@shburchill no evidence of:

exposing himself. claim by his cousin, she later recanted.
threaten. he ran her off th… https://t.co/WgtCJPNiKb"
"1332","“When I reported my sexual assault, the male police officer asked me if I had a father. I said no. He told me that’… https://t.co/jQvqhwWRq0"
"1333","Judge refuses to dismiss $10M rape lawsuit against Russell Simmons https://t.co/i69jzLviAx via @nbcnews"
"1334","Murder, Rape, Nudity, Terroristic threats don't work for @instagram @twitter and @facebook 

When I post my nude ph… https://t.co/eplRkmAk7g"
"1335","Ontario County man accused of raping 15-year-old https://t.co/j2ES5J7QK3 #ROC"
"1336","Police Finally Caught The Scum Who Was Wanted For 864 Counts Of Child Rape https://t.co/8Ac53yPJTj"
"1337","@N_Mulvihill91 @stewartposts @femfreq Then perhaps you should explain exactly how animal rights has anything to do… https://t.co/syRftsSwBp"
"1338","@Kaylaudia Men are doing it because there are usually no repercussions. Just like if theft wasn’t reported or murde… https://t.co/ocsR3Kl2s1"
"1339","Sucking my dick while I’m sleeping is still rape. It may feel good but... it’s still rape."
